,filename,dir_path,SBU_count,BTB_count,plane_count,ellipse_a,ellipse_b,Zr,FA,L,Ratio,Step,Index,SC,KC,plane_area_0,plane_area_1,plane_area_2,plane_area_3,plane_area_4,plane_area_5,plane_area_6,plane_area_7,plane_area_8,plane_area_9,plane_area_10,plane_area_11,plane_area_12
assembly_23689.76439680352.mol2,assembly_23689.76439680352.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_36.52879592935935_FA_12983.99201962458_L_12.58639263385852_Ratio_0.6_Step_1e15.0_Index_3_SC_1.691278074663378_KC_1.47795170917326_2025-08-18_22_52_38,81.0,158.0,1,104.51458414851757,87.24299342186143,36.52879592935935,12983.99201962458,12.58639263385852,0.6,1e15.0,3.0,1.691278074663378,1.47795170917326,31100.755332058972,,,,,,,,,,,,
assembly_6125.466395092848.mol2,assembly_6125.466395092848.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_38.23672348536288_FA_15378.25651840477_L_26.53424156777225_Ratio_0.6_Step_1e15.0_Index_2_SC_1.577268097253141_KC_1.65567395019439_2025-08-18_22_52_32,106.0,239.0,2,95.9402093305997,73.85784598869927,38.23672348536288,15378.25651840477,26.53424156777225,0.6,1e15.0,2.0,1.577268097253141,1.65567395019439,26682.760815387395,11202.974319655976,,,,,,,,,,,
assembly_52421.41171133829.mol2,assembly_52421.41171133829.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.53713225647785_FA_18486.20625641218_L_14.4297900827477_Ratio_0.6_Step_1e15.0_Index_2_SC_1.819578876270197_KC_1.76540575252276_2025-08-18_22_52_35,25.0,50.0,1,59.57937578540143,49.23196120071867,13.53713225647785,18486.20625641218,14.4297900827477,0.6,1e15.0,2.0,1.819578876270197,1.76540575252276,9845.803913505571,,,,,,,,,,,,
assembly_70433.59445249593.mol2,assembly_70433.59445249593.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_4.008534484831364_FA_17934.45700981551_L_33.57157846933712_Ratio_0.6_Step_1e15.0_Index_2_SC_1.515251032601613_KC_1.678979496129587_2025-08-18_22_52_31,24.0,50.0,1,65.79791711667148,49.66956035303967,4.008534484831364,17934.45700981551,33.57157846933712,0.6,1e15.0,2.0,1.515251032601613,1.678979496129587,9480.124274848293,,,,,,,,,,,,
assembly_621.5005392578985.mol2,assembly_621.5005392578985.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_30.49671371062003_FA_8277.045379514015_L_20.96236254701305_Ratio_0.6_Step_1e15.0_Index_1_SC_0.5210100940324883_KC_0.6889849819887754_2025-08-18_22_52_37,46.0,93.0,2,71.56834935394626,61.011731548523855,30.49671371062003,8277.045379514015,20.96236254701305,0.6,1e15.0,1.0,0.5210100940324883,0.6889849819887754,17118.823746260925,1747.5738807166765,,,,,,,,,,,
assembly_1246.43316627056.mol2,assembly_1246.43316627056.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_23.51473516375187_FA_14486.64624330687_L_28.22501429085254_Ratio_0.6_Step_1e15.0_Index_3_SC_1.449714838985524_KC_1.72260712693314_2025-08-18_22_52_30,91.0,193.0,2,98.6339834618968,77.8986398084546,23.51473516375187,14486.64624330687,28.22501429085254,0.6,1e15.0,3.0,1.449714838985524,1.72260712693314,25967.923481684844,7754.02138255552,,,,,,,,,,,
assembly_11589.2560998746.mol2,assembly_11589.2560998746.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_10.10355502870852_FA_6203.093399609073_L_27.36769650557797_Ratio_0.6_Step_1e15.0_Index_1_SC_1.990564543975175_KC_1.351206484088368_2025-08-18_22_52_36,99.0,216.0,2,109.06012977137901,91.87630153189342,10.10355502870852,6203.093399609073,27.36769650557797,0.6,1e15.0,1.0,1.990564543975175,1.351206484088368,33406.048079529806,10521.401789503996,,,,,,,,,,,
assembly_8792.242045042258.mol2,assembly_8792.242045042258.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_43.31387568233587_FA_6703.316091560204_L_25.48325617797842_Ratio_0.6_Step_1e15.0_Index_1_SC_1.477215420350931_KC_0.3989903187451468_2025-08-18_22_52_32,55.0,109.0,1,98.72004434639283,61.591324752571666,43.31387568233587,6703.316091560204,25.48325617797842,0.6,1e15.0,1.0,1.477215420350931,0.3989903187451468,21205.641564759455,,,,,,,,,,,,
assembly_12835.962963412681.mol2,assembly_12835.962963412681.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_32.32962153858008_FA_21729.14052723995_L_28.0000479929447_Ratio_0.6_Step_1e15.0_Index_1_SC_1.83588038475958_KC_1.247413150626399_2025-08-18_22_52_29,44.0,87.0,1,85.27801477341903,60.38140748390689,32.32962153858008,21729.14052723995,28.0000479929447,0.6,1e15.0,1.0,1.83588038475958,1.247413150626399,17497.269564478913,,,,,,,,,,,,
assembly_8958.000867926854.mol2,assembly_8958.000867926854.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_Index_0_SC_1.136195879630367_KC_0.4496024927297274_2025-08-18_22_52_30,51.0,98.0,1,78.00037924946633,66.88615347855209,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1e15.0,0.0,1.136195879630367,0.4496024927297274,19785.396747115872,,,,,,,,,,,,
assembly_24556.67229002076.mol2,assembly_24556.67229002076.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_4.008534484831364_FA_17934.45700981551_L_33.57157846933712_Ratio_0.6_Step_1e15.0_Index_1_SC_1.515251032601613_KC_1.678979496129587_2025-08-18_22_52_31,11.0,22.0,1,41.25735386047721,29.794160744470815,4.008534484831364,17934.45700981551,33.57157846933712,0.6,1e15.0,1.0,1.515251032601613,1.678979496129587,4318.683749975605,,,,,,,,,,,,
assembly_42988.55303009738.mol2,assembly_42988.55303009738.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_34.53079037218308_FA_17753.47955504885_L_18.51550432622032_Ratio_0.6_Step_1e15.0_Index_0_SC_1.530470383318816_KC_0.5092478180348478_2025-08-18_22_52_36,13.0,24.0,1,48.63495687661607,29.602108974580496,34.53079037218308,17753.47955504885,18.51550432622032,0.6,1e15.0,0.0,1.530470383318816,0.5092478180348478,5134.504813850259,,,,,,,,,,,,
assembly_6147.222418257556.mol2,assembly_6147.222418257556.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_26.92537534097_FA_19242.36940681359_L_24.51557460408941_Ratio_0.6_Step_1e15.0_Index_1_SC_0.8872158862505483_KC_1.521542629206447_2025-08-18_22_52_32,60.0,117.0,1,103.60830148466758,64.60865493428733,26.92537534097,19242.36940681359,24.51557460408941,0.6,1e15.0,1.0,0.8872158862505483,1.521542629206447,23469.758750583987,,,,,,,,,,,,
assembly_81356.16860533522.mol2,assembly_81356.16860533522.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_Index_2_SC_1.158115294587708_KC_0.2858608942517865_2025-08-18_22_52_34,21.0,41.0,2,49.57902359711317,39.2852018471021,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1e15.0,2.0,1.158115294587708,0.2858608942517865,7163.120708524825,2041.9078760775064,,,,,,,,,,,
assembly_576.4912186766115.mol2,assembly_576.4912186766115.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_9.206431533886395_FA_2205.141792923408_L_30.97842790131119_Ratio_0.6_Step_1e15.0_Index_3_SC_1.045236000115982_KC_1.269999018130625_2025-08-18_22_52_39,143.0,382.0,5,95.6490385764426,81.89176512965172,9.206431533886395,2205.141792923408,30.97842790131119,0.6,1e15.0,3.0,1.045236000115982,1.269999018130625,24216.237617536783,14113.19689779907,19064.2938351527,12875.9975324935,8818.236373494607,,,,,,,,
assembly_1509.3862584733536.mol2,assembly_1509.3862584733536.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_38.52123933525627_FA_10253.58804517384_L_30.5723644055854_Ratio_0.6_Step_1e15.0_Index_2_SC_0.9587030867037871_KC_1.178754773101855_2025-08-18_22_52_29,102.0,216.0,4,103.37756033063263,64.6113423905457,38.52123933525627,10253.58804517384,30.5723644055854,0.6,1e15.0,2.0,0.9587030867037871,1.178754773101855,22314.39798551697,17419.573687144843,10275.2292331442,8113.617316619896,,,,,,,,,
assembly_21447.57278085787.mol2,assembly_21447.57278085787.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.05578107169681_FA_5792.872938937854_L_17.79301888173767_Ratio_0.6_Step_1e15.0_Index_3_SC_1.174414013992555_KC_0.5524735509499024_2025-08-18_22_52_39,82.0,164.0,2,105.6437423410813,80.68737408395678,44.05578107169681,5792.872938937854,17.79301888173767,0.6,1e15.0,3.0,1.174414013992555,0.5524735509499024,30468.988609563792,2706.966980026621,,,,,,,,,,,
assembly_23161.615157441658.mol2,assembly_23161.615157441658.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.53713225647785_FA_18486.20625641218_L_14.4297900827477_Ratio_0.6_Step_1e15.0_Index_3_SC_1.819578876270197_KC_1.76540575252276_2025-08-18_22_52_35,41.0,79.0,1,79.7032261241153,61.284295606763855,13.53713225647785,18486.20625641218,14.4297900827477,0.6,1e15.0,3.0,1.819578876270197,1.76540575252276,15978.00928228149,,,,,,,,,,,,
assembly_2760.960765655397.mol2,assembly_2760.960765655397.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_42.26918369718274_FA_6576.450715457925_L_34.53989605852026_Ratio_0.6_Step_1e15.0_Index_0_SC_1.943655373409894_KC_0.6690296097927194_2025-08-18_22_52_39,95.0,198.0,2,94.52065827983004,85.29184560348651,42.26918369718274,6576.450715457925,34.53989605852026,0.6,1e15.0,0.0,1.943655373409894,0.6690296097927194,28580.062728113968,10188.14182086289,,,,,,,,,,,
assembly_9220.926740557632.mol2,assembly_9220.926740557632.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_43.31387568233587_FA_6703.316091560204_L_25.48325617797842_Ratio_0.6_Step_1e15.0_Index_2_SC_1.477215420350931_KC_0.3989903187451468_2025-08-18_22_52_32,56.0,111.0,2,95.84608470618171,72.44216831884304,43.31387568233587,6703.316091560204,25.48325617797842,0.6,1e15.0,2.0,1.477215420350931,0.3989903187451468,21149.578567969715,1181.1425984007053,,,,,,,,,,,
assembly_983.7514550864653.mol2,assembly_983.7514550864653.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_16.75889954674182_FA_1085.993661658934_L_7.352476244557252_Ratio_0.6_Step_1e15.0_Index_1_SC_0.5969336596948891_KC_0.8424637863555777_2025-08-18_22_52_40,165.0,362.0,5,98.00113027770283,72.90708084235534,16.75889954674182,1085.993661658934,7.352476244557252,0.6,1e15.0,1.0,0.5969336596948891,0.8424637863555777,24962.513854711917,13163.808244081141,15081.575979669577,10299.017116815352,9545.51064583521,,,,,,,,
assembly_18810.216699415592.mol2,assembly_18810.216699415592.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_20.67354922779285_FA_18908.50045772436_L_31.85681898613831_Ratio_0.6_Step_1e15.0_Index_1_SC_0.8045897319511559_KC_1.327945764284421_2025-08-18_22_52_34,47.0,91.0,1,96.76116799467043,55.694446566891145,20.67354922779285,18908.50045772436,31.85681898613831,0.6,1e15.0,1.0,0.8045897319511559,1.327945764284421,18579.6457583297,,,,,,,,,,,,
assembly_3859.7563251789525.mol2,assembly_3859.7563251789525.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_6.860761933538629_FA_8442.628909637247_L_4.025398440597345_Ratio_0.6_Step_1e15.0_Index_2_SC_0.6932211085516965_KC_1.814429693684103_2025-08-18_22_52_38,19.0,35.0,1,52.043721935090225,40.2243809306591,6.860761933538629,8442.628909637247,4.025398440597345,0.6,1e15.0,2.0,0.6932211085516965,1.814429693684103,7413.702955388809,,,,,,,,,,,,
assembly_293486.5969073758.mol2,assembly_293486.5969073758.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_41.50378859724987_FA_16335.58481910139_L_26.99378262744269_Ratio_0.6_Step_1e15.0_Index_1_SC_0.362175557914637_KC_1.991393453844837_2025-08-18_22_52_32,70.0,140.0,2,93.9101536560458,74.63379193873013,41.50378859724987,16335.58481910139,26.99378262744269,0.6,1e15.0,1.0,0.362175557914637,1.991393453844837,24643.02111200855,5873.331876956592,,,,,,,,,,,
assembly_498142.65951276734.mol2,assembly_498142.65951276734.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_4.208928141392883_FA_18360.94040820335_L_4.910277515233725_Ratio_0.6_Step_1e15.0_Index_3_SC_0.8396347888291222_KC_1.960284567156785_2025-08-18_22_52_36,3.0,4.0,1,18.666783267066858,14.899571007686728,4.208928141392883,18360.94040820335,4.910277515233725,0.6,1e15.0,3.0,0.8396347888291222,1.960284567156785,766.5365632911459,,,,,,,,,,,,
assembly_19808.76185903133.mol2,assembly_19808.76185903133.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_43.15942583627969_FA_4005.74599526846_L_26.39806239806473_Ratio_0.6_Step_1e15.0_Index_3_SC_0.404179765479908_KC_0.6276409236188392_2025-08-18_22_52_28,171.0,366.0,1,132.33572307108236,112.0062274531347,43.15942583627969,4005.74599526846,26.39806239806473,0.6,1e15.0,3.0,0.404179765479908,0.6276409236188392,54510.78218185232,,,,,,,,,,,,
assembly_1373.5282649460787.mol2,assembly_1373.5282649460787.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_5.105651161087343_FA_516.9128052630062_L_6.621355055664632_Ratio_0.6_Step_1e15.0_Index_0_SC_1.705931167706811_KC_0.9692903161923302_2025-08-18_22_52_38,223.0,515.0,5,123.77936336451009,87.8360652078613,5.105651161087343,516.9128052630062,6.621355055664632,0.6,1e15.0,0.0,1.705931167706811,0.9692903161923302,31284.901970186176,21859.03396968212,19879.094963704047,20869.141713324694,21317.405935868814,,,,,,,,
assembly_213751.7040049904.mol2,assembly_213751.7040049904.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_2.977823977494118_FA_10371.91455180671_L_25.21451951538628_Ratio_0.6_Step_1e15.0_Index_3_SC_1.933644396867955_KC_0.7100606188343155_2025-08-18_22_52_33,4.0,6.0,2,23.650838031496765,15.183558784052721,2.977823977494118,10371.91455180671,25.21451951538628,0.6,1e15.0,3.0,1.933644396867955,0.7100606188343155,1170.563780617676,996.0195416805283,,,,,,,,,,,
assembly_14246.405985017233.mol2,assembly_14246.405985017233.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_Index_1_SC_0.7230898735622031_KC_0.5616521196052651_2025-08-18_22_52_30,15.0,28.0,1,44.01154064333936,37.348538338315464,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1e15.0,1.0,0.7230898735622031,0.5616521196052651,5977.641074697825,,,,,,,,,,,,
assembly_2876.140171190431.mol2,assembly_2876.140171190431.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.50800077234188_FA_6127.446826730043_L_1.585306064913629_Ratio_0.6_Step_1e15.0_Index_3_SC_1.732490116596155_KC_0.8148876923162228_2025-08-18_22_52_33,8.0,14.0,1,35.18766861040205,26.504319939013534,44.50800077234188,6127.446826730043,1.585306064913629,0.6,1e15.0,3.0,1.732490116596155,0.8148876923162228,3043.133264409915,,,,,,,,,,,,
assembly_38148.02812642171.mol2,assembly_38148.02812642171.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_21.55526446673614_FA_16841.03773661047_L_29.85389696165096_Ratio_0.6_Step_1e15.0_Index_2_SC_0.7781514511536652_KC_0.3819765938994829_2025-08-18_22_52_37,7.0,12.0,2,25.812396318754885,19.092921454729634,21.55526446673614,16841.03773661047,29.85389696165096,0.6,1e15.0,2.0,0.7781514511536652,0.3819765938994829,1733.2052768649587,1219.4641665271774,,,,,,,,,,,
assembly_982.8452631053814.mol2,assembly_982.8452631053814.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_41.35102950525574_FA_2186.378431247531_L_8.931258139128085_Ratio_0.6_Step_1e15.0_Index_1_SC_0.402232569627718_KC_1.905584204816933_2025-08-18_22_52_37,257.0,573.0,7,128.7089597547103,89.07545799116448,41.35102950525574,2186.378431247531,8.931258139128085,0.6,1e15.0,1.0,0.402232569627718,1.905584204816933,41775.552778534126,18338.718295618048,16918.34800699537,23530.670764860493,26480.187577558925,18422.287126285406,15008.408852581415,,,,,,
assembly_61352.54600138971.mol2,assembly_61352.54600138971.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_21.91831610911252_FA_11480.05668979993_L_7.109261344066518_Ratio_0.6_Step_1e15.0_Index_2_SC_1.292060132494786_KC_1.361656214628048_2025-08-18_22_52_37,48.0,91.0,1,87.70991358088799,64.14214066540973,21.91831610911252,11480.05668979993,7.109261344066518,0.6,1e15.0,2.0,1.292060132494786,1.361656214628048,18745.184005976702,,,,,,,,,,,,
assembly_15340.406408405386.mol2,assembly_15340.406408405386.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_14.37591601968112_FA_10642.25324562019_L_9.705542504181505_Ratio_0.6_Step_1e15.0_Index_1_SC_1.372884712169299_KC_1.709596414863621_2025-08-18_22_52_28,54.0,110.0,2,88.09306414224568,67.67476251992997,14.37591601968112,10642.25324562019,9.705542504181505,0.6,1e15.0,1.0,1.372884712169299,1.709596414863621,21145.226904708034,822.7071037003941,,,,,,,,,,,
assembly_1979.8087470166945.mol2,assembly_1979.8087470166945.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_16.75889954674182_FA_1085.993661658934_L_7.352476244557252_Ratio_0.6_Step_1e15.0_Index_2_SC_0.5969336596948891_KC_0.8424637863555777_2025-08-18_22_52_40,230.0,511.0,4,114.5554128293663,85.69759780648178,16.75889954674182,1085.993661658934,7.352476244557252,0.6,1e15.0,2.0,0.5969336596948891,0.8424637863555777,36936.99534824166,25438.94807379754,20728.323611059335,20015.351199265147,,,,,,,,,
assembly_195.18325047133442.mol2,assembly_195.18325047133442.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_5.105651161087343_FA_516.9128052630062_L_6.621355055664632_Ratio_0.6_Step_1e15.0_Index_2_SC_1.705931167706811_KC_0.9692903161923302_2025-08-18_22_52_38,167.0,386.0,3,114.04294990448949,88.76427717417862,5.105651161087343,516.9128052630062,6.621355055664632,0.6,1e15.0,2.0,1.705931167706811,0.9692903161923302,33253.068372972186,16024.380016438754,13072.643693356344,,,,,,,,,,
assembly_336.8039231074738.mol2,assembly_336.8039231074738.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_3.542526123450499_FA_181.2321435014894_L_14.19306696246201_Ratio_0.6_Step_1e15.0_Index_1_SC_1.920870229693565_KC_0.9125914079788948_2025-08-18_22_52_40,137.0,412.0,5,78.14935785716908,59.29848639462495,3.542526123450499,181.2321435014894,14.19306696246201,0.6,1e15.0,1.0,1.920870229693565,0.9125914079788948,15639.337828110296,12772.809572197857,13972.394619979987,13941.111742774203,13238.280747436185,,,,,,,,
assembly_64280.48505940244.mol2,assembly_64280.48505940244.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_7.70595441457542_FA_16664.51139295941_L_18.89577585869122_Ratio_0.6_Step_1e15.0_Index_1_SC_1.618674111908959_KC_1.200046643737623_2025-08-18_22_52_36,21.0,39.0,2,57.48522345921881,34.08097288657737,7.70595441457542,16664.51139295941,18.89577585869122,0.6,1e15.0,1.0,1.618674111908959,1.200046643737623,6441.664782130292,3191.694066960626,,,,,,,,,,,
assembly_1166.6740196543003.mol2,assembly_1166.6740196543003.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_3.542526123450499_FA_181.2321435014894_L_14.19306696246201_Ratio_0.6_Step_1e15.0_Index_3_SC_1.920870229693565_KC_0.9125914079788948_2025-08-18_22_52_40,161.0,485.0,8,84.12750652586776,74.06036049723568,3.542526123450499,181.2321435014894,14.19306696246201,0.6,1e15.0,3.0,1.920870229693565,0.9125914079788948,18000.935184507776,19482.88401451212,17143.90846113503,14913.085124087258,13136.202478571606,15874.170035851126,17177.19943669464,10370.802438643004,,,,,
assembly_3981.594046228094.mol2,assembly_3981.594046228094.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.37264965392409_FA_7061.186729241121_L_21.17285487779732_Ratio_0.6_Step_1e15.0_Index_0_SC_0.6230308901982557_KC_1.613546572204811_2025-08-18_22_52_35,122.0,261.0,4,91.2264212682298,72.88484701615006,22.37264965392409,7061.186729241121,21.17285487779732,0.6,1e15.0,0.0,0.6230308901982557,1.613546572204811,20821.473256714933,20541.53233439721,12571.325626509031,7009.586801588679,,,,,,,,,
assembly_5702.225967389129.mol2,assembly_5702.225967389129.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_Index_3_SC_1.070549429941863_KC_1.214416995065637_2025-08-18_22_52_30,23.0,46.0,2,53.32812832520654,34.4909960049025,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1e15.0,3.0,1.070549429941863,1.214416995065637,5293.130446272359,4317.475227106354,,,,,,,,,,,
assembly_2081.0519938295906.mol2,assembly_2081.0519938295906.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_16.19194713952574_FA_3627.969458577109_L_15.89177991900289_Ratio_0.6_Step_1e15.0_Index_0_SC_1.808407189979406_KC_1.056518328871903_2025-08-18_22_52_40,116.0,261.0,4,90.37452380352072,79.06986277017563,16.19194713952574,3627.969458577109,15.89177991900289,0.6,1e15.0,0.0,1.808407189979406,1.056518328871903,23096.379497254096,12638.723046533933,19261.518245547613,8512.444178302543,,,,,,,,,
assembly_1547.5212169559031.mol2,assembly_1547.5212169559031.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.74849783101604_FA_9233.808364280261_L_23.25648703392383_Ratio_0.6_Step_1e15.0_Index_0_SC_1.424531639376294_KC_1.968902976786355_2025-08-18_22_52_33,124.0,285.0,5,93.72372941790593,72.43182062451395,22.74849783101604,9233.808364280261,23.25648703392383,0.6,1e15.0,0.0,1.424531639376294,1.968902976786355,22409.106321069667,15380.687528567298,9117.640033479944,13400.633252171876,5900.662291779203,,,,,,,,
assembly_16409.109579553045.mol2,assembly_16409.109579553045.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_16.99890367335692_FA_13408.11150414791_L_8.03143603984554_Ratio_0.6_Step_1e15.0_Index_3_SC_1.068765870663505_KC_1.238744602140422_2025-08-18_22_52_35,24.0,47.0,1,57.431032566602326,41.34318736073571,16.99890367335692,13408.11150414791,8.03143603984554,0.6,1e15.0,3.0,1.068765870663505,1.238744602140422,9515.486581515896,,,,,,,,,,,,
assembly_18090.59728833055.mol2,assembly_18090.59728833055.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_30.49671371062003_FA_8277.045379514015_L_20.96236254701305_Ratio_0.6_Step_1e15.0_Index_3_SC_0.5210100940324883_KC_0.6889849819887754_2025-08-18_22_52_37,71.0,137.0,2,86.88149137802368,79.70498539518319,30.49671371062003,8277.045379514015,20.96236254701305,0.6,1e15.0,3.0,0.5210100940324883,0.6889849819887754,26491.42005113476,813.915931370503,,,,,,,,,,,
assembly_17273.947918428006.mol2,assembly_17273.947918428006.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_40.26122417495348_FA_3416.872939001906_L_4.149324690592437_Ratio_0.6_Step_1e15.0_Index_2_SC_1.136195879630367_KC_0.4496024927297274_2025-08-18_22_52_30,44.0,86.0,1,74.43076081120594,58.11959621556133,40.26122417495348,3416.872939001906,4.149324690592437,0.6,1e15.0,2.0,1.136195879630367,0.4496024927297274,17309.458549756713,,,,,,,,,,,,
assembly_273527.6681789428.mol2,assembly_273527.6681789428.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_10.27282596841836_FA_5114.330121364401_L_13.1202600735129_Ratio_0.6_Step_1e15.0_Index_3_SC_1.216810005595321_KC_0.2457721460831695_2025-08-18_22_52_32,5.0,8.0,1,25.744794553267997,18.721669210319682,10.27282596841836,5114.330121364401,13.1202600735129,0.6,1e15.0,3.0,1.216810005595321,0.2457721460831695,1730.945895659469,,,,,,,,,,,,
assembly_3619.576037259581.mol2,assembly_3619.576037259581.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_26.92537534097_FA_19242.36940681359_L_24.51557460408941_Ratio_0.6_Step_1e15.0_Index_0_SC_0.8872158862505483_KC_1.521542629206447_2025-08-18_22_52_32,52.0,99.0,2,77.68476710403374,67.93221954204634,26.92537534097,19242.36940681359,24.51557460408941,0.6,1e15.0,0.0,0.8872158862505483,1.521542629206447,19737.063496419494,1664.6385847529928,,,,,,,,,,,
assembly_3651.5689097122217.mol2,assembly_3651.5689097122217.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_25.39282324247273_FA_9606.273459474414_L_22.74920496774043_Ratio_0.6_Step_1e15.0_Index_3_SC_1.966616839243029_KC_1.442613469961918_2025-08-18_22_52_29,109.0,218.0,2,121.11698244730839,100.58370077288994,25.39282324247273,9606.273459474414,22.74920496774043,0.6,1e15.0,3.0,1.966616839243029,1.442613469961918,39798.81160268816,1669.1381493668584,,,,,,,,,,,
assembly_15277.281119108891.mol2,assembly_15277.281119108891.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_Index_3_SC_1.19057819386106_KC_0.7756384262367708_2025-08-18_22_52_35,94.0,183.0,1,115.77334825889147,92.47046630930488,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1e15.0,3.0,1.19057819386106,0.7756384262367708,36304.987352754404,,,,,,,,,,,,
assembly_62037.8657228866.mol2,assembly_62037.8657228866.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.50800077234188_FA_6127.446826730043_L_1.585306064913629_Ratio_0.6_Step_1e15.0_Index_0_SC_1.732490116596155_KC_0.8148876923162228_2025-08-18_22_52_33,7.0,12.0,1,34.02046732878225,20.684766622833006,44.50800077234188,6127.446826730043,1.585306064913629,0.6,1e15.0,0.0,1.732490116596155,0.8148876923162228,2685.0193856142255,,,,,,,,,,,,
assembly_183783.0129026001.mol2,assembly_183783.0129026001.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_2.977823977494118_FA_10371.91455180671_L_25.21451951538628_Ratio_0.6_Step_1e15.0_Index_2_SC_1.933644396867955_KC_0.7100606188343155_2025-08-18_22_52_33,8.0,15.0,1,35.29760154629748,26.4232396317623,2.977823977494118,10371.91455180671,25.21451951538628,0.6,1e15.0,2.0,1.933644396867955,0.7100606188343155,3050.327273902381,,,,,,,,,,,,
